Dates,Tickers,Tenor,DeltaStrike,Type,Data
20250428,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0331
20250228,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0179
20250328,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0196
20250528,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0313
20250429,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0345
20250529,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0303
20250430,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0341
20250530,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0305
20250331,FX.USDJPY.VOL::1Y::10DRR::MID,1Y,10,RR,-0.0223
20250401,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0386
20250501,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0408
20250402,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0385
20250602,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0423
20250502,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0411
20250403,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.039
20250303,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0412
20250404,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.039
20250304,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0416
20250305,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0416
20250505,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0414
20250306,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0413
20250506,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0415
20250407,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0393
20250307,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0414
20250507,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0416
20250408,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0395
20250508,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0413
20250409,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0413
20250509,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0412
20250410,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0411
20250310,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0412
20250411,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0414
20250311,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0412
20250312,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0408
20250512,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0406
20250313,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0408
20250513,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0413
20250414,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0403
20250314,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0404
20250514,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0413
20250415,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0406
20250515,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0415
20250416,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0418
20250516,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0417
20250417,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0416
20250317,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0405
20250418,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0416
20250318,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0404
20250319,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0406
20250519,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0417
20250320,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0408
20250520,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0415
20250421,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0421
20250321,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0388
20250521,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0423
20250422,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0419
20250522,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0423
20250423,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0406
20250523,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0427
20250424,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.041
20250224,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0411
20250324,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0392
20250425,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0406
20250225,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0412
20250325,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0389
20250226,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0411
20250326,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.038
20250526,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0425
20250227,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0412
20250327,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0379
20250527,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0421
20250428,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0408
20250228,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0413
20250328,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0379
20250528,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0417
20250429,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.041
20250529,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0421
20250430,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0411
20250530,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0419
20250331,FX.USDJPY.VOL::20Y::10DBF::MID,20Y,10,BF,0.0386
20250401,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0472
20250501,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0481
20250402,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0472
20250602,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0437
20250502,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0452
20250403,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0472
20250303,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0502
20250404,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0483
20250304,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0509
20250305,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0509
20250505,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0456
20250306,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0524
20250506,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.046
20250407,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0505
20250307,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0485
20250507,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0458
20250408,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0501
20250508,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0445
20250409,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0519
20250509,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0453
20250410,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0531
20250310,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.048
20250411,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0584
20250311,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0478
20250312,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0473
20250512,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0425
20250313,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0476
20250513,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.043
20250414,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0563
20250314,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0471
20250514,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0452
20250415,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0551
20250515,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0454
20250416,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0535
20250516,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0456
20250417,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0513
20250317,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0471
20250418,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0511
20250318,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0469
20250319,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0465
20250519,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0456
20250320,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0467
20250520,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0452
20250421,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0531
20250321,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0468
20250521,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0458
20250422,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0524
20250522,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0456
20250423,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0502
20250523,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0462
20250424,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0501
20250224,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.05
20250324,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0461
20250425,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0479
20250225,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0504
20250325,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0454
20250226,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0504
20250326,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0455
20250526,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0449
20250227,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0498
20250327,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0456
20250527,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0436
20250428,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0484
20250228,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.05
20250328,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0459
20250528,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.044
20250429,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0491
20250529,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0434
20250430,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0488
20250530,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0435
20250331,FX.USDJPY.VOL::20Y::25DRR::MID,20Y,25,RR,-0.0471
20250401,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0803
20250501,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0816
20250402,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.08
20250602,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0744
20250502,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0769
20250403,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0803
20250303,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0854
20250404,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0822
20250304,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0865
20250305,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0865
20250505,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0776
20250306,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.089
20250506,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0784
20250407,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0859
20250307,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0824
20250507,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0778
20250408,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0854
20250508,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0757
20250409,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0881
20250509,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0769
20250410,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0904
20250310,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0815
20250411,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0992
20250311,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0813
20250312,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0805
20250512,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0724
20250313,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.081
20250513,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0731
20250414,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0957
20250314,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0799
20250514,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0767
20250415,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0938
20250515,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0773
20250416,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0912
20250516,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0773
20250417,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0873
20250317,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.08
20250418,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.087
20250318,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0799
20250319,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.079
20250519,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0778
20250320,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0794
20250520,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0766
20250421,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0903
20250321,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0795
20250521,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0779
20250422,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.089
20250522,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0773
20250423,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0855
20250523,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0783
20250424,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0852
20250224,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.085
20250324,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0785
20250425,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0814
20250225,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0858
20250325,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0771
20250226,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0858
20250326,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0775
20250526,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0763
20250227,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0847
20250327,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0774
20250527,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0741
20250428,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0822
20250228,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.085
20250328,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0781
20250528,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0746
20250429,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0837
20250529,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0739
20250430,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0829
20250530,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0739
20250331,FX.USDJPY.VOL::30Y::10DRR::MID,30Y,10,RR,-0.0801
20250401,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0077
20250501,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0102
20250402,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0079
20250602,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0107
20250502,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0105
20250403,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0078
20250303,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0073
20250404,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.009
20250304,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0079
20250305,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0082
20250505,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0104
20250306,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0082
20250506,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0105
20250407,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0126
20250307,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0081
20250507,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0101
20250408,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0126
20250508,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0099
20250409,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0139
20250509,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.01
20250410,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0143
20250310,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0081
20250411,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0182
20250311,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0079
20250312,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0077
20250512,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0091
20250313,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0077
20250513,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0094
20250414,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.015
20250314,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0075
20250514,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.011
20250415,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0149
20250515,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0114
20250416,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0146
20250516,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0109
20250417,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0133
20250317,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0074
20250418,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0132
20250318,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.007
20250319,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0069
20250519,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0114
20250320,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.007
20250520,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0106
20250421,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0138
20250321,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0071
20250521,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0107
20250422,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0134
20250522,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0108
20250423,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0129
20250523,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0108
20250424,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0113
20250224,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0073
20250324,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.007
20250425,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0113
20250225,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0075
20250325,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0072
20250226,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0076
20250326,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0071
20250526,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0107
20250227,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0073
20250327,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0072
20250527,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0107
20250428,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0107
20250228,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0075
20250328,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0074
20250528,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0107
20250429,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0101
20250529,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0108
20250430,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0104
20250530,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0107
20250331,FX.USDJPY.VOL::3M::10DBF::MID,3M,10,BF,0.0078
20250401,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0203
20250501,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0218
20250402,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0201
20250602,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0216
20250502,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0219
20250403,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0204
20250303,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0208
20250404,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0206
20250304,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0208
20250305,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0208
20250505,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.022
20250306,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0208
20250506,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.022
20250407,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0206
20250307,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.021
20250507,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.022
20250408,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0206
20250508,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.022
20250409,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0222
20250509,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0217
20250410,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0219
20250310,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.021
20250411,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0227
20250311,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0205
20250312,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0205
20250512,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0213
20250313,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0205
20250513,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0212
20250414,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0222
20250314,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0205
20250514,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.022
20250415,FX.USDJPY.VOL::5Y::10DBF::MID,5Y,10,BF,0.0226
